source,message_type,incoming_message,order_book_str,seconds_into_session,total_cancellations,total_buy_orders,total_sell_orders,num_trades,total_volume,avg_price,avg_spread,avg_midpoint,order_book_imbalance,avg_trade_size,trade_frequency,order_fill_rate,cancellation_rate,price_volatility
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 6.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.34,2,51,79,28,209736.0,1997.49,1.0,1996.5,-0.34,7490.57,1.25,0.22,0.02,0.0
NOISE_1,ORDER_CANCELLED,"1991,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 6.0}, {""x"": 1993.0, ""y"": 4.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.76,3,52,79,28,207740.5,1997.47,1.0,1996.5,-0.36,7419.3,1.23,0.22,0.02,0.0
NOISE_1,ORDER_CANCELLED,"1994,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.82,4,53,79,28,205745.0,1997.45,1.0,1996.5,-0.38,7348.04,1.23,0.22,0.03,0.0
NOISE_1,ORDER_CANCELLED,"1999,-1,-1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.86,5,53,80,28,203749.5,1997.43,1.0,1996.5,-0.37,7276.77,1.22,0.22,0.04,0.0
NOISE_1,ORDER_CANCELLED,"1993,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.92,6,54,80,28,201754.0,1997.42,1.0,1996.5,-0.39,7205.5,1.22,0.22,0.05,0.0
NOISE_1,ORDER_CANCELLED,"1994,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 6.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",22.97,7,55,80,28,199758.5,1997.4,1.0,1996.5,-0.42,7134.23,1.22,0.22,0.05,0.0
NOISE_1,ORDER_CANCELLED,"1996,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 5.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.03,8,56,80,28,197763.0,1997.38,1.0,1996.5,-0.44,7062.96,1.22,0.22,0.06,0.0
NOISE_1,ORDER_CANCELLED,"1996,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 4.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.08,9,57,80,28,195767.5,1997.37,1.0,1996.5,-0.46,6991.7,1.21,0.22,0.07,0.0
NOISE_1,ORDER_CANCELLED,"1996,-1,1","{""bids"": [{""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 2.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.13,10,58,80,28,193772.0,1997.35,1.0,1996.5,-0.48,6920.43,1.21,0.22,0.08,0.0
NOISE_1,ADDED_ORDER,"1997,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.17,10,58,81,28,195767.5,1997.33,1.0,1996.5,-0.49,6991.7,1.21,0.22,0.08,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.22,10,59,81,28,197763.0,1997.32,1.0,1996.5,-0.47,7062.96,1.21,0.22,0.08,0.0
NOISE_1,ADDED_ORDER,"1998,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 3.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.26,10,59,82,28,199758.5,1997.3,1.0,1996.5,-0.48,7134.23,1.2,0.21,0.08,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.31,10,60,82,28,201754.0,1997.29,1.0,1996.5,-0.48,7205.5,1.2,0.21,0.08,0.0
NOISE_1,ADDED_ORDER,"1991,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 5.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.36,10,61,82,28,203749.5,1997.27,1.0,1996.5,-0.45,7276.77,1.2,0.21,0.08,0.0
NOISE_1,ADDED_ORDER,"2000,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 6.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.41,10,61,83,28,205745.0,1997.26,1.0,1996.5,-0.46,7348.04,1.2,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"1994,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 6.0}, {""x"": 2000.0, ""y"": 6.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.46,10,62,83,28,207740.5,1997.25,1.0,1996.5,-0.44,7419.3,1.19,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"1999,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 6.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.5,10,62,84,28,209736.0,1997.23,1.0,1996.5,-0.45,7490.57,1.19,0.21,0.07,0.0
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 6.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.55,10,62,85,29,211731.5,1997.22,1.0,1996.5,-0.45,7301.09,1.23,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"2000,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 7.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.74,10,62,86,29,213727.0,1997.2,1.0,1996.5,-0.46,7369.9,1.22,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 2.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.78,10,62,87,29,215722.5,1997.19,1.0,1996.5,-0.46,7438.71,1.22,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 3.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.83,10,63,87,29,217718.0,1997.18,1.0,1996.5,-0.44,7507.52,1.22,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 3.0}, {""x"": 1992.0, ""y"": 4.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.87,10,64,87,29,219713.5,1997.17,1.0,1996.5,-0.42,7576.33,1.21,0.21,0.07,0.0
NOISE_1,ADDED_ORDER,"1993,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 4.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 7.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.91,10,65,87,29,221709.0,1997.15,1.0,1996.5,-0.41,7645.14,1.21,0.2,0.07,0.0
NOISE_1,ADDED_ORDER,"1999,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 4.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",23.96,10,65,88,29,223704.5,1997.14,1.0,1996.5,-0.41,7713.95,1.21,0.2,0.07,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 5.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",24.0,10,66,88,29,225700.0,1997.13,1.0,1996.5,-0.39,7782.76,1.21,0.2,0.07,0.0
NOISE_1,ADDED_ORDER,"1992,1,1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 8.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",24.05,10,67,88,29,227695.5,1997.12,1.0,1996.5,-0.38,7851.57,1.21,0.2,0.07,0.0
NOISE_1,ADDED_ORDER,"2001,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 2.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",24.09,10,67,89,29,229691.0,1997.1,1.0,1996.5,-0.38,7920.38,1.2,0.2,0.07,0.0
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1996.0, ""y"": 1.0}, {""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",24.23,10,67,90,30,231686.5,1997.09,1.0,1996.5,-0.4,7722.88,1.24,0.2,0.07,0.0
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1995.0, ""y"": 6.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",25.26,10,67,91,31,233682.0,1997.08,1.33,1996.33,-0.42,7538.13,1.23,0.21,0.07,0.0
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1995.0, ""y"": 5.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",26.18,10,67,92,32,235677.0,1997.07,1.67,1996.17,-0.44,7364.91,1.22,0.21,0.07,0.29
INFORMED_1,FILLED_ORDER,"1995,1,-1","{""bids"": [{""x"": 1995.0, ""y"": 4.0}, {""x"": 1994.0, ""y"": 5.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",27.14,10,67,93,33,237672.0,1997.05,2.0,1996.0,-0.46,7202.18,1.22,0.22,0.07,0.29
NOISE_1,FILLED_ORDER,"1991,1,-1","{""bids"": [{""x"": 1994.0, ""y"": 4.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",27.61,10,67,94,34,239665.0,1997.02,2.33,1995.83,-0.57,7048.97,1.23,0.23,0.07,1.15
NOISE_1,FILLED_ORDER,"1992,1,-1","{""bids"": [{""x"": 1994.0, ""y"": 3.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",27.66,10,67,95,35,241658.0,1996.99,2.67,1995.67,-0.59,6904.51,1.27,0.23,0.07,1.15
NOISE_1,FILLED_ORDER,"1992,1,-1","{""bids"": [{""x"": 1994.0, ""y"": 3.0}, {""x"": 1993.0, ""y"": 4.0}, {""x"": 1992.0, ""y"": 6.0}, {""x"": 1991.0, ""y"": 1.0}], ""asks"": [{""x"": 1997.0, ""y"": 3.0}, {""x"": 1998.0, ""y"": 1.0}, {""x"": 1999.0, ""y"": 8.0}, {""x"": 2000.0, ""y"": 7.0}, {""x"": 2001.0, ""y"": 9.0}, {""x"": 2002.0, ""y"": 8.0}, {""x"": 2003.0, ""y"": 9.0}, {""x"": 2004.0, ""y"": 7.0}, {""x"": 2005.0, ""y"": 2.0}]}",27.72,10,67,96,36,243651.0,1996.96,3.0,1995.5,-0.59,6768.08,1.3,0.24,0.07,0.0
